데이터 출처,AIO_Benchmark 하위출처,검색어,지식인_doc_id,지식인_url,검색엔진,AI 검색 요약 활성화 여부,문법적 형태,검색 의도,주제,LLM 확신도
Naver_Kin,,,494742310,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=702&docId=494742310,naver,FALSE,명사구,정보형,건강,medium
Naver_Kin,,,494742311,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40610&docId=494742311,google,FALSE,명사구,이동형,직업 교육,high
Naver_Kin,,,494742311,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40610&docId=494742311,naver,FALSE,명사구,이동형,직업 교육,high
Naver_Kin,,,494742312,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=8030102&docId=494742312,google,TRUE,관형절 포함 명사구,정보형,건강,high
Naver_Kin,,,494742312,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=8030102&docId=494742312,naver,FALSE,관형절 포함 명사구,정보형,건강,high
Naver_Kin,,,494742315,https://kin.naver.com/qna/detail.naver?d1id=3&dirId=3120101&docId=494742315,google,TRUE,의문문,정보형,기술,high
Naver_Kin,,,494742315,https://kin.naver.com/qna/detail.naver?d1id=3&dirId=3120101&docId=494742315,naver,TRUE,의문문,정보형,기술,high
Naver_Kin,,,494742322,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40107&docId=494742322,google,TRUE,명사구,거래형,비즈니스 금융,high
Naver_Kin,,,494742322,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40107&docId=494742322,naver,TRUE,명사구,거래형,비즈니스 금융,high
Naver_Kin,,,494742323,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=8030402&docId=494742323,google,TRUE,관형절 포함 명사구,정보형,뷰티 패션,medium
Naver_Kin,,,494742323,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=8030402&docId=494742323,naver,TRUE,관형절 포함 명사구,정보형,뷰티 패션,medium
Naver_Kin,,,494742325,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70109&docId=494742325,google,TRUE,조사 결합 명사구,정보형,건강,medium
Naver_Kin,,,494742325,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70109&docId=494742325,naver,FALSE,조사 결합 명사구,정보형,건강,medium
Naver_Kin,,,494742328,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=1104&docId=494742328,google,TRUE,명사구,정보형,직업 교육,high
Naver_Kin,,,494742328,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=1104&docId=494742328,naver,TRUE,명사구,정보형,직업 교육,high
Naver_Kin,,,494742336,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=805&docId=494742336,google,FALSE,명사구,정보형,반려동물,high
Naver_Kin,,,494742336,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=805&docId=494742336,naver,TRUE,명사구,정보형,반려동물,high
Naver_Kin,,,494742337,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60805&docId=494742337,google,TRUE,명사구,정보형,법률 행정,high
Naver_Kin,,,494742337,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60805&docId=494742337,naver,FALSE,명사구,정보형,법률 행정,high
Naver_Kin,,,494742338,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70111&docId=494742338,google,TRUE,관형절 포함 명사구,정보형,뷰티 패션,high
Naver_Kin,,,494742338,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70111&docId=494742338,naver,TRUE,관형절 포함 명사구,정보형,뷰티 패션,high
Naver_Kin,,,494742342,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=702&docId=494742342,google,TRUE,평서문,정보형,건강,high
Naver_Kin,,,494742342,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=702&docId=494742342,naver,TRUE,평서문,정보형,건강,high
Naver_Kin,,,494742346,https://kin.naver.com/qna/detail.naver?d1id=5&dirId=50803&docId=494742346,google,TRUE,명사구,정보형,건강,medium
Naver_Kin,,,494742346,https://kin.naver.com/qna/detail.naver?d1id=5&dirId=50803&docId=494742346,naver,TRUE,명사구,정보형,건강,medium
Naver_Kin,,,494742349,https://kin.naver.com/qna/detail.naver?d1id=10&dirId=100703&docId=494742349,google,TRUE,관형절 포함 명사구,정보형,엔터테인먼트,high
Naver_Kin,,,494742349,https://kin.naver.com/qna/detail.naver?d1id=10&dirId=100703&docId=494742349,naver,TRUE,관형절 포함 명사구,정보형,엔터테인먼트,high
Naver_Kin,,,494742352,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7010103&docId=494742352,google,TRUE,평서문,정보형,건강,medium
Naver_Kin,,,494742352,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7010103&docId=494742352,naver,TRUE,평서문,정보형,건강,medium
Naver_Kin,,,494742358,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=8030101&docId=494742358,google,TRUE,의문문,정보형,건강,high
Naver_Kin,,,494742358,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=8030101&docId=494742358,naver,FALSE,의문문,정보형,건강,high
Naver_Kin,,,494742360,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70111&docId=494742360,google,TRUE,의문문,정보형,건강,medium
Naver_Kin,,,494742360,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70111&docId=494742360,naver,FALSE,의문문,정보형,건강,medium
Naver_Kin,,,494742365,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7010103&docId=494742365,google,TRUE,명사구,정보형,건강,high
Naver_Kin,,,494742365,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7010103&docId=494742365,naver,TRUE,명사구,정보형,건강,high
Naver_Kin,,,494742366,https://kin.naver.com/qna/detail.naver?d1id=3&dirId=30213&docId=494742366,google,TRUE,명령·요청문,정보형,엔터테인먼트,medium
Naver_Kin,,,494742366,https://kin.naver.com/qna/detail.naver?d1id=3&dirId=30213&docId=494742366,naver,TRUE,명령·요청문,정보형,엔터테인먼트,medium
Naver_Kin,,,494742370,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=806&docId=494742370,google,TRUE,의문문,정보형,건강,medium
Naver_Kin,,,494742370,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=806&docId=494742370,naver,TRUE,의문문,정보형,건강,medium
Naver_Kin,,,494742374,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=110304&docId=494742374,google,TRUE,명사구,정보형,직업 교육,high
Naver_Kin,,,494742374,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=110304&docId=494742374,naver,TRUE,명사구,정보형,직업 교육,high
Naver_Kin,,,494742375,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60206&docId=494742375,google,TRUE,관형절 포함 명사구,정보형,법률 행정,high
Naver_Kin,,,494742375,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60206&docId=494742375,naver,TRUE,관형절 포함 명사구,정보형,법률 행정,high
Naver_Kin,,,494742378,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=812&docId=494742378,google,TRUE,명사구,정보형,여행 교통,high
Naver_Kin,,,494742378,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=812&docId=494742378,naver,TRUE,명사구,정보형,여행 교통,high
Naver_Kin,,,494742379,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=111002&docId=494742379,google,TRUE,명사구,정보형,엔터테인먼트,high
Naver_Kin,,,494742379,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=111002&docId=494742379,naver,FALSE,명사구,정보형,엔터테인먼트,high
Naver_Kin,,,494742392,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40304&docId=494742392,google,TRUE,명사구,정보형,법률 행정,high
Naver_Kin,,,494742392,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40304&docId=494742392,naver,FALSE,명사구,정보형,법률 행정,high
Naver_Kin,,,494742393,https://kin.naver.com/qna/detail.naver?d1id=5&dirId=509&docId=494742393,google,TRUE,의문문,정보형,뷰티 패션,high
Naver_Kin,,,494742393,https://kin.naver.com/qna/detail.naver?d1id=5&dirId=509&docId=494742393,naver,TRUE,의문문,정보형,뷰티 패션,high
Naver_Kin,,,494742396,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=81302&docId=494742396,google,FALSE,의문문,거래형,쇼핑,medium
Naver_Kin,,,494742396,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=81302&docId=494742396,naver,FALSE,의문문,거래형,쇼핑,medium
Naver_Kin,,,494742398,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70122&docId=494742398,google,TRUE,의문문,정보형,비즈니스 금융,high
Naver_Kin,,,494742398,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70122&docId=494742398,naver,FALSE,의문문,정보형,비즈니스 금융,high
Naver_Kin,,,494742401,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=113103&docId=494742401,google,TRUE,의문문,정보형,직업 교육,high
Naver_Kin,,,494742401,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=113103&docId=494742401,naver,FALSE,의문문,정보형,직업 교육,high
Naver_Kin,,,494742402,https://kin.naver.com/qna/detail.naver?d1id=1&dirId=1061203&docId=494742402,google,TRUE,명사구,정보형,기술,medium
Naver_Kin,,,494742402,https://kin.naver.com/qna/detail.naver?d1id=1&dirId=1061203&docId=494742402,naver,FALSE,명사구,정보형,기술,medium
Naver_Kin,,,494742403,https://kin.naver.com/qna/detail.naver?d1id=1&dirId=1061201&docId=494742403,google,TRUE,명사구,거래형,기술,high
Naver_Kin,,,494742403,https://kin.naver.com/qna/detail.naver?d1id=1&dirId=1061201&docId=494742403,naver,TRUE,명사구,거래형,기술,high
Naver_Kin,,,494742404,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=110401&docId=494742404,google,TRUE,명사구,정보형,직업 교육,medium
Naver_Kin,,,494742404,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=110401&docId=494742404,naver,TRUE,명사구,정보형,직업 교육,medium
Naver_Kin,,,494742418,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=110405&docId=494742418,google,TRUE,명사구,정보형,직업 교육,medium
Naver_Kin,,,494742418,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=110405&docId=494742418,naver,FALSE,명사구,정보형,직업 교육,medium
Naver_Kin,,,494742420,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80606&docId=494742420,google,FALSE,의문문,정보형,쇼핑,medium
Naver_Kin,,,494742420,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80606&docId=494742420,naver,TRUE,의문문,정보형,쇼핑,medium
Naver_Kin,,,494742423,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70701&docId=494742423,google,TRUE,명사구,분류 불가,분류 불가,low
Naver_Kin,,,494742423,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70701&docId=494742423,naver,TRUE,명사구,분류 불가,분류 불가,low
Naver_Kin,,,494742426,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=81302&docId=494742426,google,TRUE,의문문,거래형,여행 교통,high
Naver_Kin,,,494742426,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=81302&docId=494742426,naver,TRUE,의문문,거래형,여행 교통,high
Naver_Kin,,,494742427,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=110403&docId=494742427,google,TRUE,명사구,상업형,직업 교육,high
Naver_Kin,,,494742427,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=110403&docId=494742427,naver,TRUE,명사구,상업형,직업 교육,high
Naver_Kin,,,494742432,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40201&docId=494742432,google,TRUE,의문문,정보형,비즈니스 금융,high
Naver_Kin,,,494742432,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40201&docId=494742432,naver,TRUE,의문문,정보형,비즈니스 금융,high
Naver_Kin,,,494742438,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=11080103&docId=494742438,google,TRUE,의문문,정보형,직업 교육,high
Naver_Kin,,,494742438,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=11080103&docId=494742438,naver,TRUE,의문문,정보형,직업 교육,high
Naver_Kin,,,494742445,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60802&docId=494742445,google,TRUE,명사구,정보형,법률 행정,high
Naver_Kin,,,494742445,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60802&docId=494742445,naver,FALSE,명사구,정보형,법률 행정,high
Naver_Kin,,,494742446,https://kin.naver.com/qna/detail.naver?d1id=1&dirId=1010701&docId=494742446,google,TRUE,의문문,정보형,기술,high
Naver_Kin,,,494742446,https://kin.naver.com/qna/detail.naver?d1id=1&dirId=1010701&docId=494742446,naver,TRUE,의문문,정보형,기술,high
Naver_Kin,,,494742448,https://kin.naver.com/qna/detail.naver?d1id=13&dirId=13020407&docId=494742448,google,TRUE,관형절 포함 명사구,정보형,기술,high
Naver_Kin,,,494742448,https://kin.naver.com/qna/detail.naver?d1id=13&dirId=13020407&docId=494742448,naver,TRUE,관형절 포함 명사구,정보형,기술,high
Naver_Kin,,,494742455,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=710&docId=494742455,google,TRUE,의문문,정보형,법률 행정,low
Naver_Kin,,,494742455,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=710&docId=494742455,naver,FALSE,의문문,정보형,법률 행정,low
Naver_Kin,,,494742458,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40107&docId=494742458,google,TRUE,의문문,정보형,비즈니스 금융,high
Naver_Kin,,,494742458,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40107&docId=494742458,naver,TRUE,의문문,정보형,비즈니스 금융,high
Naver_Kin,,,494742460,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70202&docId=494742460,google,TRUE,명령·요청문,상업형,건강,medium
Naver_Kin,,,494742460,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70202&docId=494742460,naver,TRUE,명령·요청문,상업형,건강,medium
Naver_Kin,,,494742463,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80101&docId=494742463,google,TRUE,의문문,정보형,기타,low
Naver_Kin,,,494742463,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80101&docId=494742463,naver,TRUE,의문문,정보형,기타,low
Naver_Kin,,,494742470,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=110102&docId=494742470,google,TRUE,명령·요청문,상업형,쇼핑,high
Naver_Kin,,,494742470,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=110102&docId=494742470,naver,FALSE,명령·요청문,상업형,쇼핑,high
Naver_Kin,,,494742472,https://kin.naver.com/qna/detail.naver?d1id=2&dirId=2010102&docId=494742472,google,TRUE,명령·요청문,정보형,엔터테인먼트,medium
Naver_Kin,,,494742472,https://kin.naver.com/qna/detail.naver?d1id=2&dirId=2010102&docId=494742472,naver,TRUE,명령·요청문,정보형,엔터테인먼트,medium
Naver_Kin,,,494742473,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=11080308&docId=494742473,google,TRUE,명사구,상업형,직업 교육,high
Naver_Kin,,,494742473,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=11080308&docId=494742473,naver,TRUE,명사구,상업형,직업 교육,high
Naver_Kin,,,494742476,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=806&docId=494742476,google,TRUE,관형절 포함 명사구,정보형,분류 불가,low
Naver_Kin,,,494742476,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=806&docId=494742476,naver,TRUE,관형절 포함 명사구,정보형,분류 불가,low
Naver_Kin,,,494742477,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=11050402&docId=494742477,google,TRUE,의문문,정보형,직업 교육,high
Naver_Kin,,,494742477,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=11050402&docId=494742477,naver,FALSE,의문문,정보형,직업 교육,high
Naver_Kin,,,494742480,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80901&docId=494742480,google,TRUE,의문문,정보형,법률 행정,high
Naver_Kin,,,494742480,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80901&docId=494742480,naver,TRUE,의문문,정보형,법률 행정,high
Naver_Kin,,,494742486,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=9020401&docId=494742486,google,TRUE,명사구,정보형,기타,medium
Naver_Kin,,,494742486,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=9020401&docId=494742486,naver,FALSE,명사구,정보형,기타,medium
Naver_Kin,,,494742489,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=8050103&docId=494742489,google,TRUE,평서문,정보형,반려동물,high
Naver_Kin,,,494742489,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=8050103&docId=494742489,naver,TRUE,평서문,정보형,반려동물,high
Naver_Kin,,,494742490,https://kin.naver.com/qna/detail.naver?d1id=5&dirId=50204&docId=494742490,google,TRUE,명사구,정보형,기술,medium
Naver_Kin,,,494742490,https://kin.naver.com/qna/detail.naver?d1id=5&dirId=50204&docId=494742490,naver,TRUE,명사구,정보형,기술,medium
Naver_Kin,,,494742494,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=11050402&docId=494742494,google,TRUE,명령·요청문,정보형,직업 교육,high
Naver_Kin,,,494742494,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=11050402&docId=494742494,naver,FALSE,명령·요청문,정보형,직업 교육,high
Naver_Kin,,,494742496,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=61303&docId=494742496,google,TRUE,명령·요청문,정보형,기타,high
Naver_Kin,,,494742496,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=61303&docId=494742496,naver,TRUE,명령·요청문,정보형,기타,high
Naver_Kin,,,494742501,https://kin.naver.com/qna/detail.naver?d1id=2&dirId=20707&docId=494742501,google,TRUE,의문문,정보형,건강,high
Naver_Kin,,,494742501,https://kin.naver.com/qna/detail.naver?d1id=2&dirId=20707&docId=494742501,naver,FALSE,의문문,정보형,건강,high
Naver_Kin,,,494742506,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80101&docId=494742506,google,TRUE,조사 결합 명사구,분류 불가,기타,low
Naver_Kin,,,494742506,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80101&docId=494742506,naver,TRUE,조사 결합 명사구,분류 불가,기타,low
Naver_Kin,,,494742508,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80510&docId=494742508,google,TRUE,평서문,정보형,과학,high
Naver_Kin,,,494742508,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80510&docId=494742508,naver,TRUE,평서문,정보형,과학,high
Naver_Kin,,,494742513,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=61303&docId=494742513,google,TRUE,의문문,정보형,기타,medium
Naver_Kin,,,494742513,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=61303&docId=494742513,naver,TRUE,의문문,정보형,기타,medium
Naver_Kin,,,494742518,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80101&docId=494742518,google,FALSE,명령·요청문,분류 불가,분류 불가,high
